7400000,14.000000,13.439394,12.254237,10.974684,9.558252,8.055556,6.539735,5.058480,3.750000,2.582160,1.634855,0.957198,0.515789,0.185246,0.045994,,0.224242,0.474063,0.511821,0.566572,0.601079,0.606328,0.592502,0.523392,0.467136,0.378922,0.271063,0.176564,0.132217,0.055701,0.018398,
7500000,13.900000,13.363636,12.254237,10.892405,9.529126,8.085470,6.503311,5.078947,3.757895,2.568075,1.668050,0.964981,0.510526,0.206557,0.047478,,0.214545,0.443760,0.544733,0.545312,0.577462,0.632864,0.569746,0.528421,0.475928,0.360010,0.281228,0.181782,0.121588,0.063632,0.018991,
7600000,13.800000,13.333333,12.211864,10.835443,9.466019,8.064103,6.506623,5.111111,3.723684,2.596244,1.663900,0.984436,0.524561,0.213115,0.047478,,0.186667,0.448588,0.550569,0.547769,0.560767,0.622992,0.558205,0.554971,0.450976,0.372937,0.271786,0.183950,0.124579,0.066255,0.018991,
7700000,13.700000,13.257576,12.152542,10.841772,9.383495,8.059829,6.490066,5.119883,3.731579,2.617371,1.661826,1.011673,0.519298,0.232787,0.048961,,0.176970,0.442013,0.524308,0.583311,0.529466,0.627905,0.548073,0.555322,0.445683,0.382218,0.260061,0.196950,0.114605,0.073530,0.019585,
7800000,13.700000,13.151515,12.110169,10.765823,9.378641,8.034188,6.506623,5.064327,3.786842,2.591549,1.701245,0.990272,0.543860,0.239344,0.056380,,0.219394,0.416538,0.537739,0.554873,0.537781,0.611026,0.576918,0.510994,0.478117,0.356122,0.284389,0.178565,0.121806,0.073186,0.022552,
7900000,13.700000,13.075758,12.067797,10.765823,9.334951,8.004274,6.526490,5.052632,3.757895,2.624413,1.715768,1.013619,0.540351,0.249180,0.065282,,0.249697,0.403184,0.520790,0.572349,0.532271,0.591113,0.589543,0.517895,0.453393,0.363458,0.280860,0.189307,0.116468,0.073559,0.026113,
8000000,13.700000,13.000000,12.000000,10.746835,9.334951,7.910256,6.549669,5.035088,3.771053,2.640845,1.732365,1.013619,0.550877,0.247541,0.080119,,0.280000,0.400000,0.501266,0.564754,0.569878,0.544235,0.605832,0.505614,0.452083,0.363392,0.287499,0.185097,0.121334,0.066969,0.032047,
8100000,13.550000,12.954545,11.974576,10.670886,9.305825,7.931624,6.513245,5.052632,3.752632,2.676056,1.732365,1.013619,0.578947,0.250820,0.077151,,0.238182,0.391988,0.521476,0.546024,0.549681,0.567352,0.584245,0.520000,0.430630,0.377476,0.287499,0.173869,0.131251,0.069467,0.030861,
8200000,13.550000,12.893939,11.906780,10.645570,9.300971,7.880342,6.483444,5.064327,3.773684,2.694836,1.732365,1.011673,0.592982,0.250820,0.084570,,0.262424,0.394864,0.504484,0.537839,0.568252,0.558759,0.567646,0.516257,0.431539,0.384988,0.288277,0.167476,0.136865,0.066500,0.033828,
8300000,13.500000,12.818182,11.813559,10.632911,9.291262,7.854701,6.483444,5.070175,3.778947,2.685446,1.746888,1.033074,0.603509,0.265574,0.081602,,0.272727,0.401849,0.472259,0.536660,0.574625,0.548503,0.565307,0.516491,0.437401,0.375423,0.285526,0.171826,0.135174,0.073589,0.032641,
